777	15404	15564	15569	15568	15574	
778	15399	15563	15568	15563	15564	
779	15407	15562	15574	15566	15568	
780	15409	15560	15571	15562	15570	
781	15405	15563	15568	15565	15570	
782	15413	15563	15571	15569	15570	
783	15409	15560	15571	15567	15566	
784	15405	15562	15570	15570	15568	
785	15414	15563	15568	15567	15569	
786	15402	15568	15568	15571	15571	
787	15413	15561	15571	15570	15569	
788	15401	15564	15565	15566	15575	
789	15396	15566	15573	15565	15569	
790	15402	15565	15567	15567	15566	
791	15394	15566	15569	15567	15572	
792	15408	15566	15565	15565	15563	
793	15403	15563	15570	15569	15568	
794	15387	15567	15563	15568	15569	
795	15394	15561	15573	15564	15563	
796	15399	15564	15573	15569	15571	
797	15391	15561	15573	15563	15569	
798	15386	15559	15573	15567	15569	
799	15396	15558	15571	15569	15567	
800	15395	15563	15570	15565	15567	
801	15382	15559	15567	15568	15571	
802	15403	15565	15572	15567	15572	
803	15403	15563	15570	15564	15566	
804	15384	15563	15568	15564	15566	
805	15401	15562	15571	15567	15567	
806	15396	15559	15572	15565	15570	
807	15393	15562	15573	15565	15570	
808	15387	15562	15566	15566	15567	
809	15391	15563	15570	15567	15568	
810	15397	15569	15569	15565	15572	
811	15400	15561	15568	15563	15564	
812	15391	15561	15572	15565	15572	
813	15382	15560	15570	15567	15573	
814	15386	15556	15570	15567	15569	
815	15384	15564	15571	15565	15567	
816	15386	15561	15568	15563	15571	
817	15386	15560	15568	15565	15569	
818	15381	15558	15567	15566	15571	
819	15386	15561	15568	15557	15565	
820	15391	15565	15568	15568	15576	
821	15390	15567	15568	15567	15565	
822	15390	15560	15572	15566	15572	
823	15389	15558	15572	15565	15568	
824	15392	15564	15571	15567	15569	
825	15393	15563	15570	15564	15564	
826	15370	15559	15568	15564	15570	
827	15384	15564	15571	15567	15565	
828	15385	15562	15570	15561	15572	
829	15390	15566	15568	15565	15566	
830	15384	15558	15571	15570	15571	
831	15372	15565	15566	15568	15568	
832	15379	15566	15570	15563	15570	
833	15389	15564	15576	15564	15570	
834	15387	15564	15565	15566	15570	
835	15381	15565	15571	15566	15567	
836	15382	15567	15569	15566	15571	
837	15378	15561	15572	15563	15570	
838	15379	15563	15571	15568	15575	
839	15384	15558	15568	15564	15570	
840	15374	15564	15570	15564	15571	
841	15374	15562	15569	15564	15567	
842	15367	15559	15570	15563	15570	
843	15392	15561	15567	15569	15573	
844	15386	15564	15574	15567	15567	
845	15365	15561	15567	15561	15572	
846	15380	15563	15574	15567	15573	
847	15379	15559	15563	15566	15572	
848	15384	15565	15563	15568	15569	
849	15393	15559	15574	15564	15571	
850	15378	15562	15567	15563	15569	
851	15380	15560	15574	15565	15569	
852	15390	15564	15566	15563	15569	
853	15380	15558	15567	15565	15568	
854	15382	15563	15573	15563	15568	
855	15389	15561	15569	15566	15567	
856	15385	15559	15573	15566	15565	
857	15376	15562	15568	15564	15564	
858	15377	15562	15570	15567	15565	
859	15395	15562	15569	15565	15572	
860	15379	15564	15566	15566	15565	
861	15392	15564	15569	15566	15565	
862	15387	15563	15569	15565	15574	
863	15385	15562	15566	15565	15569	
864	15374	15560	15567	15569	15568	
865	15394	15562	15573	15570	15574	
866	15382	15555	15571	15568	15571	
867	15383	15567	15571	15568	15565	
868	15391	15560	15565	15565	15565	
869	15389	15559	15569	15566	15570	
870	15382	15560	15570	15568	15568	
871	15390	15563	15575	15568	15570	
872	15390	15560	15572	15566	15572	
873	15385	15563	15568	15568	15567	
874	15383	15566	15571	15566	15573	
875	15387	15558	15566	15564	15570	
876	15393	15562	15565	15568	15565	
877	15394	15563	15566	15564	15570	
878	15384	15559	15571	15568	15572	
879	15392	15562	15569	15565	15570	
880	15395	15564	15566	15569	15574	
881	15399	15564	15566	15566	15575	
882	15395	15562	15564	15569	15563	
883	15383	15567	15568	15566	15570	
884	15404	15570	15568	15563	15570	
885	15387	15566	15569	15567	15569	
886	15402	15563	15568	15563	15572	
887	15389	15562	15567	15565	15567	
888	15409	15562	15563	15567	15567	
889	15401	15563	15567	15562	15567	
890	15394	15557	15569	15562	15573	
891	15393	15564	15575	15563	15572	
892	15398	15563	15568	15562	15566	
893	15409	15562	15572	15567	15573	
894	15396	15560	15565	15568	15570	
895	15400	15566	15569	15566	15569	
896	15399	15563	15564	15566	15570	
897	15402	15559	15571	15564	15569	
898	15403	15568	15564	15565	15571	
899	15392	15563	15569	15564	15566	
900	15398	15564	15563	15563	15568	
901	15394	15565	15571	15564	15570	
902	15408	15568	15571	15567	15570	
903	15408	15561	15570	15565	15569	
904	15404	15563	15566	15568	15565	
905	15408	15560	15566	15560	15569	
906	15406	15562	15567	15565	15568	
907	15398	15565	15570	15565	15572	
908	15408	15557	15567	15567	15568	
909	15409	15567	15573	15568	15572	
910	15402	15562	15567	15566	15567	
911	15404	15565	15567	15566	15568	
912	15407	15565	15570	15567	15570	
913	15407	15561	15566	15569	15571	
914	15419	15562	15570	15569	15572	
915	15409	15560	15570	15574	15571	
916	15400	15566	15567	15567	15568	
917	15407	15563	15569	15567	15569	
918	15407	15564	15574	15570	15568	
919	15408	15558	15571	15566	15573	
920	15416	15561	15567	15568	15566	
921	15412	15561	15568	15570	15571	
922	15399	15562	15564	15569	15573	
923	15412	15564	15567	15568	15569	
924	15407	15564	15574	15566	15568	
925	15412	15564	15567	15564	15569	
926	15413	15564	15569	15568	15569	
927	15412	15565	15564	15566	15571	
928	15419	15562	15568	15564	15571	
929	15417	15564	15567	15564	15568	
930	15416	15561	15570	15567	15567	
931	15414	15563	15569	15568	15567	
932	15410	15560	15570	15567	15565	
933	15419	15563	15572	15568	15567	
934	15413	15563	15573	15565	15565	
935	15410	15564	15567	15562	15573	
936	15422	15561	15566	15570	15570	
937	15413	15569	15568	15569	15567	
938	15420	15562	15571	15560	15571	
939	15415	15563	15571	15567	15568	
940	15411	15564	15571	15563	15569	
941	15412	15558	15563	15567	15568	
942	15407	15566	15572	15564	15570	
943	15404	15564	15574	15560	15567	
944	15413	15559	15566	15563	15569	
945	15416	15562	15567	15563	15568	
946	15409	15565	15572	15569	15569	
947	15421	15566	15567	15567	15567	
948	15423	15559	15565	15563	15571	
949	15409	15561	15570	15570	15569	
950	15412	15561	15570	15570	15569	
951	15414	15559	15570	15566	15566	
952	15402	15557	15571	15565	15571	
953	15406	15565	15570	15566	15573	
954	15403	15562	15570	15569	15567	
955	15418	15568	15566	15569	15564	
956	15417	15557	15573	15564	15570	
957	15411	15562	15573	15565	15569	
958	15411	15563	15565	15565	15570	
959	15411	15564	15563	15564	15569	
960	15399	15564	15568	15567	15565	
961	15398	15563	15572	15565	15569	
962	15406	15567	15568	15564	15568	
963	15411	15565	15568	15566	15570	
964	15419	15561	15568	15568	15570	
965	15416	15566	15571	15564	15571	
966	15412	15563	15569	15565	15566	
967	15411	15564	15570	15566	15572	
968	15418	15561	15573	15569	15576	
969	15398	15560	15564	15565	15570	
970	15409	15565	15571	15566	15568	
971	15402	15564	15569	15565	15569	
972	15424	15560	15567	15567	15575	
973	15423	15563	15571	15560	15568	
974	15417	15564	15577	15565	15570	
975	15418	15563	15567	15571	15568	
976	15418	15560	15569	15562	15567	
977	15417	15560	15570	15561	15566	
978	15406	15566	15568	15567	15566	
979	15417	15560	15566	15570	15565	
980	15414	15562	15566	15567	15566	
981	15426	15563	15569	15569	15564	
982	15408	15560	15572	15563	15564	
983	15404	15558	15568	15570	15574	
984	15420	15565	15564	15564	15571	
985	15421	15567	15568	15568	15569	
986	15419	15564	15572	15565	15570	
987	15416	15563	15565	15567	15568	
988	15419	15562	15569	15562	15571	
989	15412	15561	15571	15566	15570	
990	15424	15564	15564	15564	15569	
991	15420	15565	15569	15564	15566	
992	15422	15563	15564	15565	15571	
993	15417	15561	15567	15564	15571	
994	15431	15564	15571	15563	15567	
995	15422	15564	15568	15565	15570	
996	15432	15565	15570	15567	15572	
997	15432	15566	15571	15564	15567	
998	15434	15559	15569	15567	15567	
999	15429	15568	15572	15564	15568	
1000	
1001	
